lat,long,pixel_value,label
35.78268254386131,2.1822773197115533,30,herbaceous_vegetation
35.8231965631751,2.1315225061588006,30,herbaceous_vegetation
35.72626834401861,2.2082386314226077,30,herbaceous_vegetation
35.77405871713376,2.1883858636435662,30,herbaceous_vegetation
35.53241190570561,2.124515646942668,20,shrubland
35.81053031766901,2.1384395338465207,30,herbaceous_vegetation
35.65772688784028,2.627302711464364,60,bare_sparse_vegetation
35.942672495962995,3.1395220864693156,60,bare_sparse_vegetation
35.916262026609886,3.1856954920730587,60,bare_sparse_vegetation
36.88985613153862,2.306514323505283,20,shrubland
36.89910877896505,2.3075923018462268,20,shrubland
36.90243254551629,2.306963481147343,20,shrubland
35.98767809169738,3.2203704620400724,60,bare_sparse_vegetation
35.453000834589446,2.4320089686967803,20,shrubland
36.841257274667754,2.2532442271569955,116,unknown_closed
36.841257274667754,2.2526154064581116,116,unknown_closed
36.841257274667754,2.252884901043348,116,unknown_closed
35.74486347039988,2.1837146241661447,30,herbaceous_vegetation
36.25519638330818,2.6679065623065665,30,herbaceous_vegetation
35.79741491452087,2.1750907974385973,30,herbaceous_vegetation
35.89658892188766,2.062891218452069,30,herbaceous_vegetation
35.78959957154903,2.1695212426770563,30,herbaceous_vegetation
35.79741491452087,2.174821302853361,30,herbaceous_vegetation
35.76660270027557,2.1740128190976535,30,herbaceous_vegetation
35.74486347039988,2.1834451295809085,30,herbaceous_vegetation
35.74019223092245,2.5104318930004146,60,bare_sparse_vegetation
36.13491196676458,2.013663540882319,30,herbaceous_vegetation
36.25519638330818,2.693418716375561,30,herbaceous_vegetation
35.30675510633479,2.49318423954532,30,herbaceous_vegetation
35.724292050393544,2.2042860441724814,30,herbaceous_vegetation
35.66931515500543,2.3750557796836027,30,herbaceous_vegetation
35.77846046202595,2.2044657072293057,30,herbaceous_vegetation
35.7277056484732,2.209316609763551,30,herbaceous_vegetation
