lat,long,pixel_value,label
35.85679355480117,3.043222688011703,60,bare_sparse_vegetation
36.52352315867468,2.1765281018931883,30,herbaceous_vegetation
37.0843413905505,3.3179275018954524,60,bare_sparse_vegetation
37.03735950119105,3.281186406774964,60,bare_sparse_vegetation
36.918242894516794,3.126766009434818,60,bare_sparse_vegetation
37.270202822834825,2.695125515415388,20,shrubland
37.23067695033357,2.7944791858390072,30,herbaceous_vegetation
37.03709000660581,3.281186406774964,60,bare_sparse_vegetation
37.04661214861748,3.2769643249396023,60,bare_sparse_vegetation
37.25879421872651,2.872003794858522,30,herbaceous_vegetation
37.05595462757232,3.3006798484403577,60,bare_sparse_vegetation
36.923542954693104,3.138174613543136,60,bare_sparse_vegetation
36.91743441076109,3.1315270804406516,60,bare_sparse_vegetation
36.92408194386358,3.140689896338671,60,bare_sparse_vegetation
37.3752158795484,2.513216670381185,20,shrubland
36.92408194386358,3.14203736926485,60,bare_sparse_vegetation
36.93656852631283,3.162608789271187,60,bare_sparse_vegetation
37.2820605845852,2.4597669109760734,20,shrubland
37.23022779269151,2.875866550580236,30,herbaceous_vegetation
36.935670211028715,3.162878283856423,60,bare_sparse_vegetation
37.24289403819759,2.88341239896684,30,herbaceous_vegetation
36.933514254346825,3.161530810930244,60,bare_sparse_vegetation
37.234899032168926,2.862032495204795,30,herbaceous_vegetation
37.221783629020784,2.855115467517075,30,herbaceous_vegetation
36.854642172401135,3.117603193536799,60,bare_sparse_vegetation
36.8701830268164,3.3119986210202637,60,bare_sparse_vegetation
39.523536881520236,1.0265048751633772,20,shrubland
40.12675559480649,0.3507022869202612,20,shrubland
39.99048116620556,0.4284065589965998,20,shrubland
40.456796630192,3.076460353524125,20,shrubland
40.52354145580208,3.0098053594424563,20,shrubland
36.08990637103019,2.5778953708377905,60,bare_sparse_vegetation
40.17346798958071,3.659826299031342,20,shrubland
37.134287720347544,1.653978101120863,20,shrubland
37.18180859887747,1.879275574378039,20,shrubland
36.97133332780826,1.231500422999452,20,shrubland
35.82068128037957,2.366162458370819,60,bare_sparse_vegetation
37.19016293101978,0.8265398929183717,30,herbaceous_vegetation
35.81708801924309,2.2904344799195435,30,herbaceous_vegetation
35.816818524657855,2.2923209420161945,30,herbaceous_vegetation
35.81708801924309,2.291961615902547,30,herbaceous_vegetation
35.82463386762969,2.3675997628254106,60,bare_sparse_vegetation
35.733814192405205,2.387003372962392,30,herbaceous_vegetation
36.21072977674426,2.6097855634240337,30,herbaceous_vegetation
