lat,long,pixel_value,label
36.99019794877477,0.4098114326153257,20,shrubland
35.90656022154139,2.0258806287463447,30,herbaceous_vegetation
37.056763111328024,0.4265200968999488,20,shrubland
35.95956082330444,2.0857084266687047,30,herbaceous_vegetation
35.54992905374594,3.058224553256499,60,bare_sparse_vegetation
36.86883555389022,2.3853864054509772,20,shrubland
36.563498188817995,3.106464084013717,60,bare_sparse_vegetation
37.36659205282085,2.5081861047901155,20,shrubland
36.86802707013452,2.389518655757927,20,shrubland
37.029633989747616,3.491841340900992,60,bare_sparse_vegetation
36.35266359163515,3.3040036149915997,60,bare_sparse_vegetation
41.19566095138031,3.1448221466456205,20,shrubland
40.936317328855004,2.8037318332654384,20,shrubland
40.600167749537476,3.0831977181550214,20,shrubland
41.182365885175344,3.832931654281174,20,shrubland
41.19098971190289,3.8633845424128257,20,shrubland
40.23024151553706,3.3914995236648413,20,shrubland
41.182096390590104,3.832931654281174,20,shrubland
41.17347256386256,3.8264637842355134,20,shrubland
37.04023411010023,0.5931575821041201,20,shrubland
40.00683050437654,-0.09019085452559997,20,shrubland
36.87880685354395,1.319804815428401,20,shrubland
36.866769428736745,1.3295066204968917,20,shrubland
36.748820631931856,2.336518053994875,20,shrubland
36.839101317985865,2.250369618247813,116,unknown_closed
37.32742550643324,0.9728754527014418,20,shrubland
36.95992472369994,1.2253918790674392,20,shrubland
37.32796449560371,1.0270438643338489,20,shrubland
36.8416166007814,2.2536933847990555,116,unknown_closed
36.75681563796052,2.393201748422817,20,shrubland
36.121257574445956,2.2439915797305643,30,herbaceous_vegetation
35.614877248787785,3.1133811117014374,60,bare_sparse_vegetation
35.755733085337724,2.2272829154459415,30,herbaceous_vegetation
35.75681106367867,2.2268337578038815,30,herbaceous_vegetation
35.748816057650004,2.228360893786885,30,herbaceous_vegetation
36.037085432323956,1.944762758590352,30,herbaceous_vegetation
35.81816599758403,2.177336585648896,30,herbaceous_vegetation
36.03798374760808,1.944762758590352,30,herbaceous_vegetation
35.821579595663685,2.1826366458252013,30,herbaceous_vegetation
35.6541336267038,2.378738872348493,30,herbaceous_vegetation
